asset_id,attribute_count,attribute_count_rarity_score,Eyes_attribute,Eyes_rarity_score,Headwear_attribute,Headwear_rarity_score,Body_attribute,Body_rarity_score,Feathers_attribute,Feathers_rarity_score,Background_attribute,Background_rarity_score,Beak_attribute,Beak_rarity_score,Outerwear_attribute,Outerwear_rarity_score,Eyewear_attribute,Eyewear_rarity_score,overall_rarity_score
198,6,1.51285930408472,Side-eye,8.257638315441783,Captain's Cap,49.504950495049506,Crescent,2.826455624646693,Pink,20.0,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,92.93576716018714
199,7,7.917656373713381,Open,4.244482173174872,Mohawk (Pink),51.81347150259067,Tranquil,10.111223458038422,Blue,9.40733772342427,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,Big Tech,79.36507936507937,172.5474239165211
200,6,1.51285930408472,Side-eye,8.257638315441783,Space Helmet,39.37007874015748,Stark,7.042253521126761,Green,22.321428571428573,Purple,6.038647342995169,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,93.16911657780652
201,7,7.917656373713381,,7.8125,Backwards Hat,42.37288135593221,Robot,66.66666666666667,Metal,66.66666666666667,Gray,6.013229104028864,Short,2.4102193299590264,Hoodie Down,33.898305084745765,Visor,74.6268656716418,308.3849902533544
202,6,1.51285930408472,Angry,7.326007326007326,,3.3795201081446433,Tranquil,10.111223458038422,Gray,8.16326530612245,Pink,6.218905472636816,Small,2.372479240806643,Jean Jacket,52.35602094240838,,1.2195121951219512,92.65979335337134
203,7,7.917656373713381,,7.8125,Mohawk (Pink),51.81347150259067,Crescent,2.826455624646693,Purple,8.912655971479502,Blue,6.112469437652812,Short,2.4102193299590264,Hoodie Down,33.898305084745765,Gazelles,58.47953216374269,180.18326548853054
204,6,1.51285930408472,,7.8125,Raincloud,39.0625,Tabby,8.695652173913043,Gray,8.16326530612245,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,Gazelles,58.47953216374269,133.41448226836303
205,5,4.861448711716092,,7.8125,,3.3795201081446433,Tabby,8.695652173913043,Green,22.321428571428573,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,3D Glasses,81.96721311475409,138.38515160608458
206,6,1.51285930408472,Open,4.244482173174872,Backwards Hat,42.37288135593221,Stark,7.042253521126761,Purple,8.912655971479502,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,74.87196014732635
207,6,1.51285930408472,,7.8125,Bow,99.00990099009901,Tabby,8.695652173913043,Gray,8.16326530612245,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,Rose-Colored Glasses,58.47953216374269,193.39962334761447
208,6,1.51285930408472,Side-eye,8.257638315441783,Pirate's Hat,57.14285714285714,Tabby,8.695652173913043,Red,5.4288816503800215,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,91.56704961877442
209,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Tabby,8.695652173913043,Brown,6.958942240779402,Purple,6.038647342995169,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,46.818059675562175
210,6,1.51285930408472,Discerning,7.942811755361397,Moon Hat,26.109660574412533,Stark,7.042253521126761,Red,5.4288816503800215,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,58.90807031548224
211,6,1.51285930408472,Discerning,7.942811755361397,,3.3795201081446433,Brave,14.388489208633093,Brown,6.958942240779402,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,Monocle,73.52941176470588,117.43794779136164
212,6,1.51285930408472,Angry,7.326007326007326,Queen's Crown,48.309178743961354,Stark,7.042253521126761,Pink,20.0,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,94.97712671670844
213,6,1.51285930408472,Open,4.244482173174872,Queen's Crown,48.309178743961354,Tabby,8.695652173913043,Blue,9.40733772342427,Blue,6.112469437652812,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,86.90819033878311
214,7,7.917656373713381,Adorable,25.510204081632654,Karate Band,42.918454935622314,Emperor,32.362459546925564,White,11.299435028248588,Green,5.73394495412844,Small,2.372479240806643,Punk Jacket,34.84320557491289,,1.2195121951219512,164.17735193111247
215,6,1.51285930408472,Angry,7.326007326007326,Mohawk (Green),49.01960784313725,Sage,46.51162790697675,Blue,9.40733772342427,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,124.60200801431097
216,7,7.917656373713381,Open,4.244482173174872,Cowboy Hat,45.87155963302752,Stark,7.042253521126761,Gray,8.16326530612245,Pink,6.218905472636816,Short,2.4102193299590264,Jean Jacket,52.35602094240838,,1.2195121951219512,135.44387494729116
217,6,1.51285930408472,Discerning,7.942811755361397,Headband,40.0,Crescent,2.826455624646693,Red,5.4288816503800215,Pink,6.218905472636816,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,72.55612458968169
218,6,1.51285930408472,Discerning,7.942811755361397,Bow,99.00990099009901,Guardian,13.157894736842106,Black,9.057971014492754,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,141.2483389221301
219,6,1.51285930408472,Discerning,7.942811755361397,Crescent Talisman,59.523809523809526,Professor,18.181818181818183,Blue,9.40733772342427,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,107.44023999861491
220,5,4.861448711716092,Discerning,7.942811755361397,,3.3795201081446433,Tranquil,10.111223458038422,Brown,6.958942240779402,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,44.06239145603808
221,6,1.51285930408472,Open,4.244482173174872,Aviator's Cap,47.16981132075472,Crescent,2.826455624646693,Blue,9.40733772342427,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,76.10637175085972
222,6,1.51285930408472,Open,4.244482173174872,Flower,95.23809523809523,Emperor,32.362459546925564,Green,22.321428571428573,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,166.24622595495907
223,6,1.51285930408472,Discerning,7.942811755361397,Raincloud,39.0625,Crescent,2.826455624646693,Red,5.4288816503800215,Green,5.73394495412844,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,71.13366407117331
224,6,1.51285930408472,Discerning,7.942811755361397,Mohawk (Green),49.01960784313725,Tranquil,10.111223458038422,Green,22.321428571428573,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,101.73249884273102
225,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Brave,14.388489208633093,Green,22.321428571428573,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,63.73768594746188
226,6,1.51285930408472,Open,4.244482173174872,Dancing Flame,80.0,Emperor,32.362459546925564,Green,22.321428571428573,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,151.2657975062944
227,7,7.917656373713381,Relaxed,7.94912559618442,Lincoln,37.87878787878788,Crescent,2.826455624646693,Black,9.057971014492754,Purple,6.038647342995169,Small,2.372479240806643,Punk Jacket,34.84320557491289,,1.2195121951219512,110.10384084166176
228,6,1.51285930408472,Side-eye,8.257638315441783,Aviator's Cap,47.16981132075472,Stark,7.042253521126761,Gray,8.16326530612245,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,83.15994931813651
229,6,1.51285930408472,,7.8125,,3.3795201081446433,Tranquil,10.111223458038422,Red,5.4288816503800215,Purple,6.038647342995169,Small,2.372479240806643,Diamond Necklace,53.191489361702125,3D Glasses,81.96721311475409,171.81481358090582
230,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Professor,18.181818181818183,Black,9.057971014492754,Green,5.73394495412844,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,58.09855206831394
231,6,1.51285930408472,Open,4.244482173174872,Queen's Crown,48.309178743961354,Guardian,13.157894736842106,Brown,6.958942240779402,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,85.02954246999296
232,6,1.51285930408472,Discerning,7.942811755361397,Lincoln,37.87878787878788,Crescent,2.826455624646693,Brown,6.958942240779402,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,68.17171844341854
233,6,1.51285930408472,,7.8125,Space Helmet,39.37007874015748,Guardian,13.157894736842106,Red,5.4288816503800215,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,Aviators,70.4225352112676,147.2936826296081
234,6,1.51285930408472,Open,4.244482173174872,Space Helmet,39.37007874015748,Tranquil,10.111223458038422,Gray,8.16326530612245,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,74.24809425272845
235,6,1.51285930408472,Side-eye,8.257638315441783,Bandana,51.81347150259067,Brave,14.388489208633093,White,11.299435028248588,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,98.2173189637733
236,7,7.917656373713381,Open,4.244482173174872,Fire,30.769230769230766,Stark,7.042253521126761,Red,5.4288816503800215,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,Half-moon Spectacles,133.33333333333334,198.3247708078353
237,6,1.51285930408472,Discerning,7.942811755361397,Headphones,55.55555555555556,Tranquil,10.111223458038422,Gray,8.16326530612245,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,93.85261650041264
238,6,1.51285930408472,Open,4.244482173174872,Raincloud,39.0625,Brave,14.388489208633093,Gray,8.16326530612245,Green,5.73394495412844,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,81.73175172871564
239,6,1.51285930408472,Relaxed,7.94912559618442,,3.3795201081446433,Tabby,8.695652173913043,White,11.299435028248588,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,Monocle,73.52941176470588,116.16061333076543
240,6,1.51285930408472,Open,4.244482173174872,Raincloud,39.0625,Tranquil,10.111223458038422,Black,9.057971014492754,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,75.00315750039685
241,7,7.917656373713381,Side-eye,8.257638315441783,Dancing Flame,80.0,Emperor,32.362459546925564,Brown,6.958942240779402,Pink,6.218905472636816,Short,2.4102193299590264,Hoodie Down,33.898305084745765,,1.2195121951219512,179.2436385593237
242,5,4.861448711716092,Discerning,7.942811755361397,,3.3795201081446433,Tabby,8.695652173913043,Brown,6.958942240779402,Yellow,5.991611743559018,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,46.45619751604564
243,6,1.51285930408472,Angry,7.326007326007326,Captain's Cap,49.504950495049506,Crescent,2.826455624646693,Gray,8.16326530612245,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,80.38539969566915
244,6,1.51285930408472,Discerning,7.942811755361397,Bandana,51.81347150259067,Guardian,13.157894736842106,Purple,8.912655971479502,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,94.35381482096447
245,6,1.51285930408472,Relaxed,7.94912559618442,Witch's Hat,54.6448087431694,Crescent,2.826455624646693,Brown,6.958942240779402,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,84.72605492982908
246,6,1.51285930408472,Relaxed,7.94912559618442,Moon Hat,26.109660574412533,Stark,7.042253521126761,Gray,8.16326530612245,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,61.62334957308139
247,6,1.51285930408472,Open,4.244482173174872,Raincloud,39.0625,Crescent,2.826455624646693,Gray,8.16326530612245,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,66.86142404778718
248,5,4.861448711716092,Open,4.244482173174872,,3.3795201081446433,Tranquil,10.111223458038422,Green,22.321428571428573,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,55.86352862727706
249,6,1.51285930408472,Relaxed,7.94912559618442,Bandana,51.81347150259067,Guardian,13.157894736842106,Black,9.057971014492754,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,94.31589006487533
250,6,1.51285930408472,Diamond,60.6060606060606,Space Helmet,39.37007874015748,Tranquil,10.111223458038422,White,11.299435028248588,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,133.84508274136428
251,6,1.51285930408472,Angry,7.326007326007326,Beanie,40.16064257028113,Crescent,2.826455624646693,Red,5.4288816503800215,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,68.26896802600595
252,6,1.51285930408472,,7.8125,Diamond,125.0,Skeleton,66.66666666666667,Bone,66.66666666666667,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,Visor,74.6268656716418,351.9376496240547
253,6,1.51285930408472,Discerning,7.942811755361397,Moon Hat,26.109660574412533,Crescent,2.826455624646693,Red,5.4288816503800215,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,54.62911409088348
254,6,1.51285930408472,Open,4.244482173174872,Moon Hat,26.109660574412533,Crescent,2.826455624646693,Purple,8.912655971479502,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,54.45229891894883
255,6,1.51285930408472,Open,4.244482173174872,,3.3795201081446433,Tabby,8.695652173913043,Brown,6.958942240779402,Green,5.73394495412844,Long,6.203473945409429,,1.2032246420406691,Monocle,73.52941176470588,111.4615113063811
256,6,1.51285930408472,Relaxed,7.94912559618442,Moon Hat,26.109660574412533,Crescent,2.826455624646693,Brown,6.958942240779402,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,56.40890497986623
257,6,1.51285930408472,Discerning,7.942811755361397,Headphones,55.55555555555556,Stark,7.042253521126761,Green,22.321428571428573,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,105.18335388955514
258,6,1.51285930408472,,7.8125,Flower,95.23809523809523,Crescent,2.826455624646693,Purple,8.912655971479502,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,3D Glasses,81.96721311475409,207.83709487946658
259,6,1.51285930408472,Discerning,7.942811755361397,Flower,95.23809523809523,Professor,18.181818181818183,Gray,8.16326530612245,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,141.5680108175797
260,6,1.51285930408472,Side-eye,8.257638315441783,Tiny Crown,55.55555555555556,Brave,14.388489208633093,Purple,8.912655971479502,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,99.64131990580073
261,6,1.51285930408472,Side-eye,8.257638315441783,Moon Hat,26.109660574412533,Stark,7.042253521126761,Red,5.4288816503800215,Purple,6.038647342995169,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,63.016151491013034
262,5,4.861448711716092,,7.8125,,3.3795201081446433,Stark,7.042253521126761,Gray,8.16326530612245,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,3D Glasses,81.96721311475409,122.85287383789259
263,7,7.917656373713381,Open,4.244482173174872,,3.3795201081446433,Brave,14.388489208633093,Blue,9.40733772342427,Yellow,5.991611743559018,Small,2.372479240806643,Punk Jacket,34.84320557491289,Big Tech,79.36507936507937,161.90986151144818
264,7,7.917656373713381,Side-eye,8.257638315441783,Raincloud,39.0625,Brave,14.388489208633093,Gray,8.16326530612245,Gray,6.013229104028864,Long,6.203473945409429,Gold Chain,42.016806722689076,,1.2195121951219512,133.24257117116002
265,6,1.51285930408472,Angry,7.326007326007326,,3.3795201081446433,Crescent,2.826455624646693,Blue,9.40733772342427,Blue,6.112469437652812,Short,2.4102193299590264,Jean Jacket,52.35602094240838,,1.2195121951219512,86.55040199144982
266,6,1.51285930408472,Moon,58.8235294117647,Forest Ranger,67.56756756756756,Stark,7.042253521126761,Purple,8.912655971479502,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,154.8042913807977
267,6,1.51285930408472,Open,4.244482173174872,Bucket Hat,68.9655172413793,Crescent,2.826455624646693,Red,5.4288816503800215,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,94.03005763342406
268,6,1.51285930408472,Angry,7.326007326007326,Skully,28.011204481792713,Robot,66.66666666666667,Metal,66.66666666666667,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,181.05500795533496
269,7,7.917656373713381,Angry,7.326007326007326,Flower,95.23809523809523,Guardian,13.157894736842106,Red,5.4288816503800215,Green,5.73394495412844,Small,2.372479240806643,Gold Chain,42.016806722689076,,1.2195121951219512,180.41127843778418
270,6,1.51285930408472,Open,4.244482173174872,,3.3795201081446433,Crescent,2.826455624646693,Pink,20.0,Blue,6.112469437652812,Small,2.372479240806643,Hoodie,40.48582995951417,,1.2195121951219512,82.1536080431465
271,6,1.51285930408472,Side-eye,8.257638315441783,Tiny Crown,55.55555555555556,Crescent,2.826455624646693,Red,5.4288816503800215,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,84.59551200071486
272,6,1.51285930408472,Angry,7.326007326007326,Lincoln,37.87878787878788,Stark,7.042253521126761,Pink,20.0,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,84.81176966976516
273,7,7.917656373713381,Angry,7.326007326007326,Forest Ranger,67.56756756756756,Tabby,8.695652173913043,Gray,8.16326530612245,Gray,6.013229104028864,Short,2.4102193299590264,Jean Jacket,52.35602094240838,,1.2195121951219512,161.66913031884198
274,6,1.51285930408472,Open,4.244482173174872,,3.3795201081446433,Brave,14.388489208633093,Red,5.4288816503800215,Gray,6.013229104028864,Short,2.4102193299590264,Jean Jacket,52.35602094240838,,1.2195121951219512,90.95321401593557
275,5,4.861448711716092,Open,4.244482173174872,,3.3795201081446433,Tabby,8.695652173913043,Blue,9.40733772342427,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,41.53386649514737
276,6,1.51285930408472,Discerning,7.942811755361397,Lincoln,37.87878787878788,Crescent,2.826455624646693,Brown,6.958942240779402,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,67.68675792491017
277,5,4.861448711716092,,7.8125,,3.3795201081446433,Tranquil,10.111223458038422,Brown,6.958942240779402,Green,5.73394495412844,Long,6.203473945409429,,1.2032246420406691,Gazelles,58.47953216374269,104.74381022399979
278,6,1.51285930408472,Angry,7.326007326007326,Pirate's Hat,57.14285714285714,Tabby,8.695652173913043,Red,5.4288816503800215,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,91.05168320201669
279,6,1.51285930408472,Discerning,7.942811755361397,,3.3795201081446433,Guardian,13.157894736842106,Purple,8.912655971479502,Green,5.73394495412844,Small,2.372479240806643,Diamond Necklace,53.191489361702125,,1.2195121951219512,97.42316762767152
280,6,1.51285930408472,Relaxed,7.94912559618442,Backwards Hat,42.37288135593221,Crescent,2.826455624646693,Gray,8.16326530612245,Gray,6.013229104028864,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,73.670772458121
281,5,4.861448711716092,Adorable,25.510204081632654,,3.3795201081446433,Brave,14.388489208633093,White,11.299435028248588,Pink,6.218905472636816,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,70.49095877813352
282,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Tabby,8.695652173913043,White,11.299435028248588,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,47.327557758428576
283,6,1.51285930408472,Open,4.244482173174872,Flower,95.23809523809523,Tabby,8.695652173913043,Black,9.057971014492754,Blue,6.112469437652812,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,133.48774012398547
284,6,1.51285930408472,Angry,7.326007326007326,Witch's Hat,54.6448087431694,Crescent,2.826455624646693,Red,5.4288816503800215,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,82.61061615840498
285,6,1.51285930408472,Relaxed,7.94912559618442,Wizard's Hat,53.475935828877,Crescent,2.826455624646693,Pink,20.0,Green,5.73394495412844,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,96.33127747504292
286,6,1.51285930408472,Open,4.244482173174872,Bow,99.00990099009901,Stark,7.042253521126761,Black,9.057971014492754,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,131.70133042394258
287,7,7.917656373713381,Adorable,25.510204081632654,Rubber Duck,108.69565217391305,Tranquil,10.111223458038422,Red,5.4288816503800215,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,Monocle,73.52941176470588,240.8451208173783
288,5,4.861448711716092,,7.8125,,3.3795201081446433,Tabby,8.695652173913043,Red,5.4288816503800215,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,Rose-Colored Glasses,58.47953216374269,98.27188603373897
289,6,1.51285930408472,Open,4.244482173174872,Halo,43.859649122807014,Crescent,2.826455624646693,Green,22.321428571428573,Blue,6.112469437652812,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,85.71030040091631
290,5,4.861448711716092,,7.8125,,3.3795201081446433,Professor,18.181818181818183,White,11.299435028248588,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,Jobs Glasses,53.475935828877,108.61571357436321
291,7,7.917656373713381,Angry,7.326007326007326,Flower,95.23809523809523,Guardian,13.157894736842106,Gray,8.16326530612245,Blue,6.112469437652812,Small,2.372479240806643,Hoodie Down,33.898305084745765,,1.2195121951219512,175.40568493910766
292,5,4.861448711716092,,7.8125,,3.3795201081446433,Emperor,32.362459546925564,Blue,9.40733772342427,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,Gazelles,58.47953216374269,125.90785396951198
293,7,7.917656373713381,Angry,7.326007326007326,Tiny Crown,55.55555555555556,Tranquil,10.111223458038422,Brown,6.958942240779402,Green,5.73394495412844,Long,6.203473945409429,Jean Jacket,52.35602094240838,,1.2195121951219512,153.3823369911623
294,7,7.917656373713381,Adorable,25.510204081632654,Captain's Cap,49.504950495049506,Stark,7.042253521126761,White,11.299435028248588,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,Monocle,73.52941176470588,184.45600257947166
295,5,4.861448711716092,Relaxed,7.94912559618442,,3.3795201081446433,Tabby,8.695652173913043,Green,22.321428571428573,Purple,6.038647342995169,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,58.078778671503585
296,7,7.917656373713381,Relaxed,7.94912559618442,Hero's Cap,83.33333333333333,Crescent,2.826455624646693,Blue,9.40733772342427,Gray,6.013229104028864,Short,2.4102193299590264,Hero's Tunic,83.33333333333333,,1.2195121951219512,204.41020261374527
297,7,7.917656373713381,Open,4.244482173174872,Fire,30.769230769230766,Tabby,8.695652173913043,Purple,8.912655971479502,Blue,6.112469437652812,Short,2.4102193299590264,Jean Jacket,52.35602094240838,,1.2195121951219512,122.63789936665373
298,6,1.51285930408472,Diamond,60.6060606060606,Karate Band,42.918454935622314,Guardian,13.157894736842106,Red,5.4288816503800215,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,134.44871914367044
299,6,1.51285930408472,Angry,7.326007326007326,Aviator's Cap,47.16981132075472,Stark,7.042253521126761,Blue,9.40733772342427,Pink,6.218905472636816,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,87.30338545060665
300,7,7.917656373713381,Angry,7.326007326007326,Halo,43.859649122807014,Stark,7.042253521126761,Red,5.4288816503800215,Pink,6.218905472636816,Small,2.372479240806643,,1.2032246420406691,Monocle,73.52941176470588,154.8984691142245
301,6,1.51285930408472,Relaxed,7.94912559618442,Crescent Talisman,59.523809523809526,Crescent,2.826455624646693,Green,22.321428571428573,Green,5.73394495412844,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,108.49383435685442
302,5,4.861448711716092,Open,4.244482173174872,,3.3795201081446433,Stark,7.042253521126761,Black,9.057971014492754,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,39.41953894961955
303,5,4.861448711716092,,7.8125,,3.3795201081446433,Guardian,13.157894736842106,Red,5.4288816503800215,Gray,6.013229104028864,Small,2.372479240806643,,1.2032246420406691,Sunglasses,57.4712643678161,101.70044256177513
304,5,4.861448711716092,,7.8125,,3.3795201081446433,Crescent,2.826455624646693,Red,5.4288816503800215,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,Sunglasses,57.4712643678161,91.0897192996793
305,6,1.51285930408472,Angry,7.326007326007326,Captain's Cap,49.504950495049506,Crescent,2.826455624646693,Brown,6.958942240779402,Purple,6.038647342995169,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,82.79407311613487
306,6,1.51285930408472,Discerning,7.942811755361397,Captain's Cap,49.504950495049506,Sage,46.51162790697675,Brown,6.958942240779402,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,123.21801952378006
307,5,4.861448711716092,Relaxed,7.94912559618442,,3.3795201081446433,Professor,18.181818181818183,Gray,8.16326530612245,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,53.06433893608349
308,5,4.861448711716092,Side-eye,8.257638315441783,,3.3795201081446433,Emperor,32.362459546925564,Red,5.4288816503800215,Pink,6.218905472636816,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,69.13506458781697
309,7,7.917656373713381,Relaxed,7.94912559618442,Skully,28.011204481792713,Tabby,8.695652173913043,Red,5.4288816503800215,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,Monocle,73.52941176470588,141.13698775624817
310,5,4.861448711716092,,7.8125,,3.3795201081446433,Professor,18.181818181818183,Green,22.321428571428573,Green,5.73394495412844,Small,2.372479240806643,,1.2032246420406691,Gazelles,58.47953216374269,124.34589657382594
311,6,1.51285930408472,Relaxed,7.94912559618442,Bucket Hat,68.9655172413793,Crescent,2.826455624646693,Pink,20.0,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,112.08782118725958
312,6,1.51285930408472,Relaxed,7.94912559618442,Witch's Hat,54.6448087431694,Crescent,2.826455624646693,Black,9.057971014492754,Yellow,5.991611743559018,Short,2.4102193299590264,,1.2032246420406691,,1.2195121951219512,86.81578819325864
313,5,4.861448711716092,Discerning,7.942811755361397,,3.3795201081446433,Crescent,2.826455624646693,Blue,9.40733772342427,Yellow,5.991611743559018,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,39.204401744821375
314,6,1.51285930408472,Fire,56.17977528089888,Karate Band,42.918454935622314,Professor,18.181818181818183,Red,5.4288816503800215,Pink,6.218905472636816,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,139.066905608013
315,5,4.861448711716092,,7.8125,,3.3795201081446433,Emperor,32.362459546925564,Blue,9.40733772342427,Blue,6.112469437652812,Small,2.372479240806643,,1.2032246420406691,Black-rimmed Glasses,62.11180124223603,129.62324065294672
316,5,4.861448711716092,Angry,7.326007326007326,,3.3795201081446433,Crescent,2.826455624646693,Pink,20.0,Gray,6.013229104028864,Long,6.203473945409429,,1.2032246420406691,,1.2195121951219512,53.03287165711566
317,5,4.861448711716092,Angry,7.326007326007326,,3.3795201081446433,Emperor,32.362459546925564,Brown,6.958942240779402,Purple,6.038647342995169,Small,2.372479240806643,,1.2032246420406691,,1.2195121951219512,65.72224135453746
